ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Children,Total_Spend,Total_Purchases,Customer_Tenure_Days,Age_Band,Income_Band,Customer_Segment
6893843,1993,PhD,Divorced,108350.6,0,1,2012-12-21,73,0,9,694,49,35,18,3,6,2,12,1,0,0,0,0,0,0,0,India,32,1,805,20,4773,30-39,Very High,High Income
16325051,1987,Graduation,Together,39227.7,1,1,2013-08-17,22,0,0,94,0,3,16,4,2,0,3,8,0,0,0,1,0,0,0,Germany,38,2,113,5,4534,30-39,Mid,High Web Engagement
402828,1962,Master,Together,54202.6,0,0,2013-12-08,50,229,3,146,7,25,0,3,9,4,1,7,0,0,0,0,0,0,0,Canada,63,0,410,14,4421,60-69,Mid,High Web Engagement
3039563,1975,Graduation,Married,67299.6,0,0,2013-06-15,8,320,0,32,7,35,83,1,5,9,9,8,0,0,0,0,0,0,0,Spain,50,0,477,23,4597,50-59,High,High Web Engagement
14228600,1982,2n Cycle,Married,73649.0,0,0,2013-03-31,9,489,5,1207,259,20,88,4,5,2,9,6,0,0,1,1,0,0,0,Spain,43,0,2068,16,4673,40-49,High,High Spender
6755989,1967,2n Cycle,Single,104646.6,0,0,2013-01-25,99,97,55,758,259,187,0,1,4,4,8,6,0,0,1,0,0,0,0,Saudi Arabia,58,0,1356,16,4738,50-59,Very High,High Income
240504,1975,Graduation,Single,90919.7,0,0,2013-04-23,22,259,17,772,143,148,81,3,5,4,5,2,0,1,0,1,0,0,0,USA,50,0,1420,14,4650,50-59,Very High,High Income
8903673,1978,PhD,Married,77546.4,0,0,2014-04-24,17,649,179,238,8,119,19,3,9,3,8,2,0,0,0,1,0,0,0,Spain,47,0,1212,20,4284,40-49,High,High Income
1040479,1976,Master,Single,88972.5,0,1,2014-06-29,96,1303,48,1208,184,14,17,2,10,1,5,1,0,0,0,0,0,0,0,Spain,49,1,2774,16,4218,40-49,Very High,High Spender
17852,1962,Graduation,Together,104374.8,0,1,2013-11-17,43,929,199,55,14,188,0,1,10,2,6,7,0,0,0,1,0,1,1,Saudi Arabia,63,1,1385,18,4442,60-69,Very High,High Income
16565417,1988,Graduation,Married,70222.8,1,1,2013-06-25,78,902,96,40,2,9,9,1,3,6,9,8,1,0,0,0,0,0,0,Canada,37,2,1058,18,4587,30-39,High,High Web Engagement
649958,1980,Graduation,Married,87101.7,0,1,2013-10-03,89,341,37,957,150,0,45,3,3,1,10,5,0,1,0,0,0,0,0,Canada,45,1,1530,14,4487,40-49,Very High,High Income
5483843,1981,2n Cycle,Together,82887.7,1,0,2012-08-09,54,83,0,195,9,10,9,1,4,1,4,6,0,1,0,1,0,1,0,Canada,44,1,306,9,4907,40-49,High,High Income
9394199,1964,Graduation,Widow,74628.8,0,1,2012-07-30,42,16,2,743,149,4,74,7,3,10,10,7,0,0,0,0,0,0,0,Australia,61,1,988,23,4917,60-69,High,High Web Engagement
15201490,1965,Graduation,Together,93693.8,1,0,2013-05-09,99,1188,0,927,12,17,14,3,6,1,2,8,0,0,0,0,0,0,0,Canada,60,1,2158,9,4634,60-69,Very High,High Spender
1311991,1955,PhD,Married,98277.2,0,0,2013-01-18,77,259,38,348,35,27,13,4,5,6,0,0,0,0,0,1,0,1,0,Germany,70,0,720,11,4745,70+,Very High,High Income
10036239,1982,Master,Divorced,1730.0,0,1,2013-02-04,99,52,0,58,19,0,19,3,1,0,2,3,0,0,0,0,0,0,0,India,43,1,148,3,4728,40-49,Low,Family Customer
8640037,1971,Graduation,Single,90218.2,1,1,2012-12-31,24,79,2,685,82,92,16,1,3,2,3,1,0,0,0,0,0,0,0,Canada,54,2,956,8,4763,50-59,Very High,High Income
3894091,1989,Graduation,YOLO,60786.4,0,0,2013-10-20,95,0,0,49,134,31,75,1,4,4,6,3,0,0,0,0,0,0,0,Spain,36,0,289,14,4470,30-39,High,Standard Customer
11115592,1968,Basic,Married,6508.0,1,1,2013-03-15,80,0,0,30,0,0,15,1,3,0,3,8,0,0,0,0,0,0,0,USA,57,2,45,6,4689,50-59,Low,High Web Engagement
5112876,1986,Graduation,Married,41225.1,0,0,2012-09-30,41,0,0,48,5,0,13,3,6,1,5,7,0,0,0,0,0,0,0,Spain,39,0,66,12,4855,30-39,Mid,High Web Engagement
6850766,1984,Master,Married,32898.9,1,1,2013-01-14,45,327,0,208,4,22,20,3,12,3,6,7,0,0,0,1,0,0,0,Spain,41,2,581,21,4749,40-49,Mid,High Web Engagement
7941647,1961,Graduation,Single,8640.6,1,0,2012-10-22,95,23,0,6,0,0,6,4,1,0,4,8,0,0,0,0,0,0,0,Spain,64,1,35,5,4833,60-69,Low,High Web Engagement
1876162,1965,Graduation,Widow,87300.7,1,1,2014-06-19,50,554,9,189,104,1,24,4,8,0,5,8,0,0,0,1,0,0,0,Spain,60,2,881,13,4228,60-69,Very High,High Income
14418332,1975,PhD,Together,25904.8,1,1,2014-02-28,28,0,0,386,0,2,0,2,2,8,2,6,0,0,0,0,0,0,0,Spain,50,2,388,12,4339,50-59,Low,High Web Engagement
729841,1956,Graduation,Divorced,71039.5,1,1,2013-05-25,91,353,0,1024,4,0,44,3,3,3,6,6,0,0,0,0,0,1,0,Spain,69,2,1425,12,4618,60-69,High,Campaign Responder
5782105,1953,2n Cycle,Single,50134.5,1,0,2013-05-29,3,608,0,1018,0,59,37,1,5,11,10,4,0,0,0,1,0,0,0,Australia,72,1,1722,26,4614,70+,Mid,High Spender
2464314,1972,PhD,Divorced,111173.9,0,0,2012-07-30,19,615,4,409,259,19,14,0,13,3,7,6,0,0,1,1,0,0,0,India,53,0,1320,23,4917,50-59,Very High,High Income
13343674,1960,Graduation,Single,100761.3,1,2,2013-11-05,47,273,23,193,53,12,24,1,5,4,9,3,0,0,1,0,0,1,0,Australia,65,3,578,18,4454,60-69,Very High,High Income
6648140,1977,Graduation,Widow,63732.6,0,0,2013-03-30,90,77,0,627,137,0,255,3,6,0,6,7,0,0,0,0,0,0,0,India,48,0,1096,12,4674,40-49,High,High Web Engagement
6515163,1974,Master,Married,17750.9,1,0,2013-05-04,99,28,0,62,0,1,0,3,1,1,6,7,1,0,0,0,0,0,0,Saudi Arabia,51,1,91,8,4639,50-59,Low,High Web Engagement
15228107,1957,Master,Together,63533.4,1,0,2013-05-22,33,259,6,180,44,0,22,1,1,1,2,3,0,0,0,0,0,0,0,Australia,68,1,511,4,4621,60-69,High,Family Customer
4387727,1983,Master,Divorced,85315.6,0,1,2013-07-03,99,0,14,423,132,18,52,2,5,1,4,5,0,0,0,0,0,0,0,Saudi Arabia,42,1,639,10,4579,40-49,High,High Income
3302705,1970,Graduation,Divorced,85004.4,0,1,2013-01-29,61,28,15,43,58,2,75,0,3,1,5,0,0,0,0,0,0,0,0,Saudi Arabia,55,1,221,9,4734,50-59,High,High Income
2742228,1989,PhD,Single,52430.9,0,1,2014-06-29,71,615,0,60,37,0,20,3,3,1,4,6,0,0,0,0,0,1,0,Spain,36,1,732,8,4218,30-39,Mid,Campaign Responder
971970,1977,PhD,Divorced,107713.6,0,0,2012-07-30,80,1065,14,363,95,152,96,3,6,11,8,6,0,0,0,0,0,1,0,Saudi Arabia,48,0,1785,25,4917,40-49,Very High,High Spender
3003192,1966,Master,Single,111057.0,0,0,2013-06-25,80,57,101,783,259,12,7,1,4,4,4,8,1,0,0,0,0,0,0,Spain,59,0,1219,12,4587,50-59,Very High,High Income
5264904,1979,Graduation,Married,73518.2,0,0,2013-10-31,15,0,5,182,11,17,66,3,4,2,6,6,0,0,0,0,0,0,0,Saudi Arabia,46,0,281,12,4459,40-49,High,High Web Engagement
9217028,1959,Graduation,Together,5892.7,1,1,2013-06-19,99,0,0,19,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,Germany,66,2,19,0,4593,60-69,Low,High Web Engagement
8592719,1971,Graduation,YOLO,73352.8,1,0,2013-09-17,99,0,0,855,49,0,3,2,4,2,3,4,1,0,0,0,0,0,0,Germany,54,1,907,9,4503,50-59,High,Family Customer
4813177,1971,2n Cycle,Single,93053.2,0,1,2014-06-29,35,1145,11,1040,42,8,208,3,9,4,10,4,0,0,0,0,0,0,0,Canada,54,1,2454,23,4218,50-59,Very High,High Spender
194823,1973,Graduation,Married,1730.0,1,0,2012-10-02,72,7,0,45,0,2,19,1,4,1,4,8,0,0,0,0,0,0,0,Spain,52,1,73,9,4853,50-59,Low,High Web Engagement
9925259,1974,PhD,Together,71894.9,0,1,2013-08-12,69,59,0,498,3,0,0,4,9,3,11,1,1,0,0,0,0,0,0,Spain,51,1,560,23,4539,50-59,High,Family Customer
6063630,1974,Master,Single,62617.7,0,0,2012-11-24,25,72,2,64,2,5,1,1,3,1,6,8,1,0,0,0,0,0,0,Australia,51,0,146,10,4800,50-59,High,High Web Engagement
4738869,1943,Master,Single,35471.0,1,0,2013-08-22,60,781,0,143,2,100,24,3,3,5,2,8,0,0,0,0,0,0,0,USA,82,1,1050,10,4529,70+,Mid,High Web Engagement
1035600,1969,Graduation,Together,69925.2,0,1,2014-06-28,87,225,2,196,6,37,21,3,9,5,0,7,1,0,0,0,0,0,0,Germany,56,1,487,14,4219,50-59,High,High Web Engagement
16081058,1984,PhD,Together,54341.7,0,0,2012-12-28,94,62,2,699,25,0,3,1,4,0,6,3,1,0,0,0,0,0,0,Saudi Arabia,41,0,791,10,4766,40-49,Mid,Standard Customer
11688081,1969,Graduation,Married,39972.9,0,0,2012-11-05,99,615,83,973,37,15,59,2,7,5,8,5,0,0,0,0,0,0,0,Spain,56,0,1782,20,4819,50-59,Mid,High Spender
9223460,1972,Graduation,Widow,28652.3,0,1,2014-04-09,18,11,7,3,10,6,47,3,3,2,3,5,0,1,0,0,0,0,0,Spain,53,1,84,8,4299,50-59,Mid,Family Customer
15412079,1977,PhD,Single,3200.2,1,0,2014-05-26,74,0,0,21,1,0,1,1,2,0,0,8,0,0,0,0,0,0,0,Australia,48,1,23,2,4252,40-49,Low,High Web Engagement
7110671,1972,PhD,Divorced,33450.0,0,0,2014-06-08,33,3,0,35,18,6,8,5,4,1,7,8,0,0,0,1,0,1,0,Spain,53,0,70,12,4239,50-59,Mid,Campaign Responder
15964029,1977,2n Cycle,Married,54343.6,0,0,2012-11-25,99,0,0,47,0,0,0,5,8,3,3,7,0,0,0,0,0,0,0,Mexico,48,0,47,14,4799,40-49,Mid,High Web Engagement
8080778,1971,Graduation,Divorced,25832.0,1,0,2013-01-31,72,326,0,63,6,0,13,1,6,1,4,7,0,0,0,0,0,0,0,India,54,1,408,11,4732,50-59,Low,High Web Engagement
6518531,1986,Master,Single,1730.0,1,0,2014-05-17,85,0,0,30,3,0,0,1,2,0,0,8,0,0,0,0,0,0,0,Spain,39,1,33,2,4261,30-39,Low,High Web Engagement
8436818,1978,Graduation,Divorced,45562.8,1,0,2014-06-29,67,0,0,19,65,69,2,2,3,0,4,5,0,0,0,1,0,0,0,Canada,47,1,155,7,4218,40-49,Mid,Family Customer
659496,1964,Graduation,Single,77746.1,0,0,2014-03-19,43,86,0,57,6,0,23,4,5,3,5,4,0,0,0,0,0,0,0,Spain,61,0,172,13,4320,60-69,High,High Income
3287557,1977,Basic,Single,66452.9,1,0,2013-11-30,57,328,0,822,31,21,0,1,9,1,6,5,0,0,0,0,0,0,0,Spain,48,1,1202,16,4429,40-49,High,Family Customer
4230515,1985,PhD,Together,20794.5,1,0,2013-01-31,36,0,0,5,0,0,15,3,2,0,3,7,0,0,0,0,0,0,0,India,40,1,20,5,4732,40-49,Low,High Web Engagement
2182544,1977,PhD,Single,101569.4,0,0,2013-01-02,32,0,16,69,29,90,63,4,5,2,3,5,0,0,0,0,0,1,0,Spain,48,0,267,10,4761,40-49,Very High,High Income
1369459,1978,Basic,Together,53944.6,1,1,2013-05-27,99,31,0,50,4,0,0,3,11,0,1,6,0,0,0,0,0,0,0,Saudi Arabia,47,2,85,12,4616,40-49,Mid,High Web Engagement
2395535,1979,Graduation,Married,25274.1,1,0,2012-08-11,98,0,0,39,12,2,62,2,2,0,2,8,0,0,0,0,0,0,0,Spain,46,1,115,4,4905,40-49,Low,High Web Engagement
11352463,1979,Basic,Married,22435.6,1,1,2013-10-31,82,0,0,34,0,4,0,1,6,1,5,8,0,1,0,0,0,0,0,Spain,46,2,38,12,4459,40-49,Low,High Web Engagement
1858385,1980,Graduation,Married,55210.9,1,1,2014-05-06,99,541,6,16,64,0,6,1,2,0,13,8,0,0,0,0,0,0,0,Canada,45,2,633,15,4272,40-49,Mid,High Web Engagement
13767021,1972,PhD,Single,58465.7,1,0,2014-04-04,12,0,0,198,20,2,0,1,2,0,3,8,0,0,0,0,0,0,0,Spain,53,1,220,5,4304,50-59,High,High Web Engagement
14640562,1985,Graduation,Widow,67052.3,1,1,2014-04-22,13,91,0,57,22,0,5,1,2,1,5,5,0,0,0,0,0,1,0,Germany,40,2,175,8,4286,40-49,High,Campaign Responder
1057316,1968,Basic,Married,57969.9,1,0,2012-09-29,57,0,0,55,0,0,0,1,3,5,4,7,0,0,0,0,0,1,0,Spain,57,1,55,12,4856,50-59,Mid,Campaign Responder
11384955,1984,PhD,Married,1730.0,1,0,2013-09-08,33,0,0,27,0,0,0,3,1,0,0,8,0,0,0,0,0,0,0,Saudi Arabia,41,1,27,1,4512,40-49,Low,High Web Engagement
5491607,1979,Master,Single,69772.6,1,1,2014-06-29,22,0,0,64,9,0,2,4,4,4,4,3,0,0,0,0,0,0,0,Canada,46,2,75,12,4218,40-49,High,Family Customer
8513043,1978,Master,YOLO,63262.9,0,0,2014-03-07,65,175,1,158,259,5,131,1,14,5,2,2,0,0,0,0,0,0,0,USA,47,0,729,21,4332,40-49,High,Standard Customer
13061321,1959,Graduation,Married,112371.2,0,0,2013-09-05,21,1493,28,767,21,159,72,1,8,1,6,1,0,0,0,0,0,1,0,Canada,66,0,2540,15,4515,60-69,Very High,High Spender
5466230,1959,Graduation,Single,1730.0,1,1,2013-04-09,99,0,0,52,0,0,4,2,1,0,2,7,0,0,0,0,0,0,0,Spain,66,2,56,3,4664,60-69,Low,High Web Engagement
6313393,1991,Master,Widow,88119.0,1,0,2013-04-30,83,0,0,19,0,6,0,1,2,0,7,4,0,0,0,0,0,0,0,Saudi Arabia,34,1,25,9,4643,30-39,Very High,High Income
13934154,1981,2n Cycle,Married,42070.6,0,0,2014-04-29,29,52,3,164,8,2,145,1,2,4,7,0,0,1,0,0,0,1,0,Canada,44,0,374,13,4279,40-49,Mid,Campaign Responder
15957826,1951,Basic,Together,31110.7,1,0,2014-06-29,33,168,104,645,9,19,0,4,4,4,5,0,0,0,0,0,0,1,0,Spain,74,1,945,13,4218,70+,Mid,Campaign Responder
2560651,1956,Graduation,Together,97084.2,0,0,2013-01-21,38,213,12,523,252,11,106,1,3,2,11,1,0,0,0,0,0,0,0,Germany,69,0,1117,16,4742,60-69,Very High,High Income
10198100,1957,Graduation,Divorced,60265.0,0,0,2013-07-04,46,137,3,57,13,20,0,4,2,1,11,1,0,0,0,0,0,0,0,Canada,68,0,230,14,4578,60-69,High,Standard Customer
11077421,1964,2n Cycle,Married,1730.0,1,1,2012-08-16,60,0,0,13,0,0,3,1,1,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,61,2,16,4,4900,60-69,Low,High Web Engagement
2333011,1961,Master,Together,4237.9,0,0,2014-06-29,49,0,0,26,113,2,37,1,4,1,7,6,0,0,0,0,0,0,0,Canada,64,0,178,12,4218,60-69,Low,High Web Engagement
11601178,1983,PhD,Divorced,86132.3,2,0,2013-06-09,28,0,0,46,14,0,37,4,7,3,7,5,0,0,0,1,0,0,0,USA,42,2,97,17,4603,40-49,Very High,High Income
6777573,1983,Graduation,Together,37715.5,1,0,2014-01-02,88,7,8,131,1,24,8,5,6,1,4,0,0,0,0,0,0,0,0,Canada,42,1,179,11,4396,40-49,Mid,Family Customer
15116692,1952,2n Cycle,Together,74578.3,1,0,2012-07-30,56,670,0,19,28,112,147,5,3,0,1,7,0,0,0,0,0,0,0,Saudi Arabia,73,1,976,4,4917,70+,High,High Web Engagement
4339751,1965,Graduation,Married,27579.6,0,0,2014-04-20,42,0,0,54,0,43,0,2,3,0,2,4,0,0,0,0,0,0,0,Canada,60,0,97,5,4288,60-69,Low,Standard Customer
16294928,1957,PhD,Single,106118.3,0,0,2012-11-22,0,429,1,709,160,3,48,3,5,6,5,4,0,0,0,0,0,0,0,Germany,68,0,1350,16,4802,60-69,Very High,High Income
16485101,1964,Master,Together,1730.0,1,0,2013-06-16,98,0,0,21,0,0,2,2,1,0,0,8,0,0,0,0,0,0,0,Spain,61,1,23,1,4596,60-69,Low,High Web Engagement
13044900,1989,Graduation,Single,71427.8,0,0,2014-06-29,74,0,0,34,102,0,41,3,4,3,1,1,0,0,0,0,0,0,0,Canada,36,0,177,8,4218,30-39,High,Standard Customer
38770,1939,Graduation,Single,85134.1,0,0,2012-09-16,35,524,11,1274,259,36,55,1,4,2,5,1,0,1,0,0,0,1,0,Australia,86,0,2159,11,4869,70+,High,High Spender
4444925,1975,PhD,Married,1730.0,1,0,2014-03-12,99,0,0,34,0,0,0,2,1,0,2,7,0,0,0,0,0,0,0,Spain,50,1,34,3,4327,50-59,Low,High Web Engagement
14099328,1990,PhD,Together,68724.0,0,2,2013-04-23,89,9,21,214,33,26,98,3,4,1,6,8,0,0,0,0,0,1,0,USA,35,2,401,11,4650,30-39,High,Campaign Responder
6880204,1979,PhD,Single,7967.1,1,1,2012-12-24,73,0,0,67,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,Spain,46,2,67,3,4770,40-49,Low,High Web Engagement
9923800,1996,2n Cycle,Married,8765.8,1,0,2012-11-30,99,0,0,10,3,0,12,1,4,0,3,8,0,0,0,0,0,1,0,Mexico,29,1,25,7,4794,18-29,Low,Campaign Responder
5874547,1954,Master,Together,96152.6,0,0,2013-12-12,52,1177,0,437,27,87,325,3,4,3,6,0,0,0,0,0,0,0,0,Canada,71,0,2053,13,4417,70+,Very High,High Spender
14329913,1991,Graduation,Single,69959.6,0,0,2012-08-17,17,515,4,195,241,24,15,5,4,4,2,10,0,0,0,0,0,0,0,Germany,34,0,994,10,4899,30-39,High,High Web Engagement
4239584,1974,PhD,Together,83842.6,0,1,2013-02-27,99,47,0,69,6,0,3,1,6,1,3,3,0,0,0,1,0,1,0,Saudi Arabia,51,1,125,10,4705,50-59,High,High Income
11434228,1956,2n Cycle,Single,35677.6,0,0,2014-01-14,97,264,0,42,1,0,7,1,2,4,3,0,0,0,0,0,0,0,0,Spain,69,0,314,9,4384,60-69,Mid,Standard Customer
4099690,1983,Graduation,Absurd,37424.7,0,1,2014-04-29,74,105,0,592,45,3,32,1,3,2,4,0,0,0,0,0,0,0,0,Canada,42,1,777,9,4279,40-49,Mid,Family Customer
16129634,1954,PhD,Divorced,108770.7,0,0,2014-01-31,20,523,170,226,105,45,63,3,2,7,4,3,0,0,0,1,0,1,0,Germany,71,0,1132,13,4367,70+,Very High,High Income
533067,1963,2n Cycle,Single,56182.0,1,0,2012-08-05,57,631,43,256,3,39,59,1,4,2,6,7,0,0,0,0,0,0,0,Spain,62,1,1031,12,4911,60-69,Mid,High Web Engagement
5586142,1976,PhD,Single,10397.0,1,0,2013-12-29,99,0,0,66,0,0,1,4,6,0,3,4,0,0,0,0,0,0,0,Spain,49,1,67,9,4400,40-49,Low,Family Customer
4769214,1975,Graduation,Together,91505.1,0,1,2013-01-08,72,264,0,318,6,9,197,1,2,5,5,3,1,0,0,0,0,0,0,Saudi Arabia,50,1,794,12,4755,50-59,Very High,High Income
9260420,1983,PhD,Widow,86361.1,0,0,2013-08-18,38,905,0,282,64,122,48,7,8,6,6,1,0,0,0,0,0,0,0,Spain,42,0,1421,20,4533,40-49,Very High,High Income
1527249,1996,Master,Divorced,64444.7,1,0,2014-05-28,95,26,0,14,5,0,4,3,4,1,10,7,0,0,0,0,0,0,0,Canada,29,1,49,15,4250,18-29,High,High Web Engagement
12819696,1973,2n Cycle,Married,3180.7,1,0,2014-04-10,99,0,0,191,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,Canada,52,1,191,3,4298,50-59,Low,High Web Engagement
9675804,1982,Graduation,Single,62127.9,2,0,2014-04-18,5,417,2,57,0,0,36,1,5,4,4,4,0,0,0,0,0,0,0,Spain,43,2,512,13,4290,40-49,High,Family Customer
13206103,1953,Basic,Single,102901.1,1,0,2012-11-28,99,1457,0,398,259,24,60,6,6,0,4,0,1,0,0,0,0,0,0,Spain,72,1,2198,10,4796,70+,Very High,High Spender
7998853,1986,Basic,Married,31058.0,1,1,2013-11-20,98,0,0,32,9,1,1,3,5,4,2,8,0,0,0,0,0,0,0,USA,39,2,43,11,4439,30-39,Mid,High Web Engagement
2047187,1963,Graduation,Widow,64262.0,0,0,2014-06-29,60,374,65,185,45,142,41,1,4,9,1,8,0,0,0,0,0,0,0,Australia,62,0,852,14,4218,60-69,High,High Web Engagement
277462,1978,Graduation,Single,82074.1,1,1,2014-02-21,99,209,9,192,0,0,32,3,7,0,9,6,0,0,0,0,0,0,0,Spain,47,2,442,16,4346,40-49,High,High Income
14678486,1977,Graduation,Together,101911.8,0,1,2013-09-26,90,366,26,414,20,60,56,1,13,1,2,9,0,0,0,0,0,0,0,Saudi Arabia,48,1,942,16,4494,40-49,Very High,High Income
954555,1970,Graduation,Single,40210.5,1,0,2012-10-08,16,365,0,492,7,0,0,2,9,0,10,0,0,0,0,0,1,0,0,Spain,55,1,864,19,4847,50-59,Mid,Family Customer
13581546,1958,Graduation,Divorced,69469.1,0,1,2013-03-02,56,0,0,39,26,6,30,1,7,1,3,5,0,0,0,1,0,0,0,Spain,67,1,101,11,4702,60-69,High,Family Customer
12300871,1973,Graduation,Married,10193.8,1,1,2014-06-29,66,13,0,8,0,0,5,3,3,0,3,8,0,0,0,0,0,0,0,India,52,2,26,6,4218,50-59,Low,High Web Engagement
998752,1942,Graduation,Single,50151.6,1,0,2013-11-06,87,95,30,308,7,0,14,5,3,2,5,7,0,0,0,0,0,0,0,Canada,83,1,454,10,4453,70+,Mid,High Web Engagement
7625638,1951,Graduation,Together,18866.9,1,0,2014-02-19,20,0,2,0,7,3,0,1,2,1,1,3,0,0,0,0,0,0,0,Canada,74,1,12,4,4348,70+,Low,Family Customer
4478712,1966,Graduation,Absurd,72984.8,0,0,2014-06-02,0,990,3,636,29,0,2,1,8,2,1,7,0,0,0,0,0,0,0,Spain,59,0,1660,11,4245,50-59,High,High Spender
3169318,1987,Master,Married,44011.7,1,0,2013-05-04,31,0,0,722,3,52,42,3,1,0,6,4,1,0,0,0,0,0,0,Canada,38,1,819,7,4639,30-39,Mid,Family Customer
2624062,1957,Graduation,Single,110885.4,0,0,2013-06-07,67,1367,82,73,103,34,19,1,6,4,7,7,0,0,0,0,0,0,0,Canada,68,0,1678,17,4605,60-69,Very High,High Spender
5499845,1983,PhD,Widow,103492.0,0,1,2012-09-29,0,474,92,1194,259,4,36,1,4,4,10,6,0,1,0,0,0,0,0,Spain,42,1,2059,18,4856,40-49,Very High,High Spender
8508097,1982,Master,Together,91491.4,0,1,2014-06-29,90,231,1,108,22,4,36,1,3,1,3,4,0,0,0,0,0,0,0,Spain,43,1,402,7,4218,40-49,Very High,High Income
2753031,1963,PhD,Together,13787.1,1,0,2013-12-12,78,0,27,39,6,4,0,2,13,1,1,6,0,0,0,0,0,0,1,Canada,62,1,76,15,4417,60-69,Low,High Web Engagement
3911870,1991,PhD,Single,42730.5,1,0,2013-09-16,60,0,12,17,10,0,0,9,2,2,5,8,0,0,0,0,0,0,0,Saudi Arabia,34,1,39,9,4504,30-39,Mid,High Web Engagement
13038283,1953,Graduation,Absurd,28058.3,1,0,2014-06-29,25,110,13,392,15,0,58,2,3,3,6,5,0,0,0,0,0,0,0,Spain,72,1,588,12,4218,70+,Mid,Family Customer
14324926,1981,2n Cycle,Together,33822.5,1,0,2013-05-04,99,0,0,52,6,0,3,2,2,0,2,7,0,0,0,0,0,0,0,Saudi Arabia,44,1,61,4,4639,40-49,Mid,High Web Engagement
6462418,1973,Graduation,Together,96055.3,0,0,2013-06-06,37,1021,45,1153,179,168,155,1,7,7,6,7,0,0,0,1,0,0,0,India,52,0,2721,20,4606,50-59,Very High,High Spender
2122022,1967,PhD,Together,103533.0,0,1,2013-09-24,51,0,17,54,9,0,17,2,5,1,4,7,0,0,0,0,0,0,0,Spain,58,1,97,10,4496,50-59,Very High,High Income
15122603,1995,PhD,Divorced,61702.3,0,0,2013-01-02,39,467,0,139,3,4,39,1,3,5,4,7,0,0,0,0,0,0,0,Spain,30,0,652,12,4761,30-39,High,High Web Engagement
13762156,1977,Master,Together,50081.6,1,1,2012-09-12,99,133,0,92,2,0,42,1,5,1,5,6,0,0,0,0,0,1,0,Australia,48,2,269,11,4873,40-49,Mid,Campaign Responder
13911299,1991,2n Cycle,Divorced,81450.3,0,1,2012-12-06,76,34,0,395,110,2,4,4,12,0,4,3,0,0,0,0,0,0,0,Canada,34,1,545,16,4788,30-39,High,High Income
2789165,1986,PhD,Married,91484.8,0,1,2014-06-29,92,663,80,62,245,0,35,2,8,2,4,8,1,0,0,0,0,1,0,India,39,1,1085,14,4218,30-39,Very High,High Income
7721951,1978,Master,Absurd,13060.3,0,0,2013-02-13,94,119,0,38,9,14,19,3,4,4,12,7,0,0,0,0,0,0,0,Spain,47,0,199,20,4719,40-49,Low,High Web Engagement
11095487,1976,Master,Divorced,9746.9,1,1,2014-01-10,84,14,0,23,0,8,0,2,2,0,3,8,0,0,0,0,0,0,0,USA,49,2,45,5,4388,40-49,Low,High Web Engagement
3160324,1976,Graduation,Together,42461.4,1,1,2013-03-21,85,360,7,22,23,4,3,1,6,2,6,2,0,0,0,0,0,0,0,Saudi Arabia,49,2,419,14,4683,40-49,Mid,Family Customer
11850134,1955,Graduation,Divorced,105871.6,0,0,2014-01-02,96,342,135,342,259,7,8,1,7,3,9,0,0,0,1,0,0,1,0,India,70,0,1093,19,4396,70+,Very High,High Income
14309160,1982,2n Cycle,Married,4861.2,1,0,2013-12-27,99,0,0,31,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,Canada,43,1,31,2,4402,40-49,Low,High Web Engagement
9765300,1972,Graduation,Married,45717.1,1,0,2013-01-08,88,802,0,1,0,4,18,4,9,2,5,4,0,0,0,1,0,0,0,Canada,53,1,825,16,4755,50-59,Mid,Family Customer
10815129,1988,Graduation,Single,22546.4,0,0,2014-04-14,80,0,5,55,7,11,17,3,3,1,4,8,0,0,0,0,0,0,0,Australia,37,0,95,8,4294,30-39,Low,High Web Engagement
6064786,1970,2n Cycle,Together,30653.4,1,1,2014-03-10,31,860,0,387,38,0,46,1,4,2,3,6,0,0,0,1,0,0,0,Spain,55,2,1331,9,4329,50-59,Mid,High Web Engagement
13985549,1970,Graduation,Absurd,19393.6,1,0,2013-01-14,25,10,0,911,10,3,29,2,3,0,3,8,0,0,0,0,0,0,0,Canada,55,1,963,6,4749,50-59,Low,High Web Engagement
13330094,1963,Graduation,Divorced,105146.2,0,0,2012-10-05,99,562,21,751,259,39,25,3,4,3,5,2,0,0,0,0,0,0,0,Australia,62,0,1657,12,4850,60-69,Very High,High Spender
16249386,1970,2n Cycle,Single,51966.7,0,0,2014-06-29,71,0,0,68,5,36,18,1,7,1,4,8,0,0,0,0,0,0,0,Spain,55,0,127,12,4218,50-59,Mid,High Web Engagement
